name,price_raw,weight_raw,stackable_raw,rarity_raw,category_raw,subcategory_raw,url
Heat Resistant Pelt Armor,"7,920G",10,No,COMMON,Body,,https://paldex.gg/items/heat-resistant-pelt-armor/
Heat Resistant Plasteel Armor,"158,760G",35,No,COMMON,Body,,https://paldex.gg/items/heat-resistant-plasteel-armor/
Heat Resistant Refined Metal Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-1/
Heat Resistant Plasteel Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/heat-resistant-plasteel-armor-schematic-4/
Heat Resistant Refined Metal Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-2/
Heat Resistant Refined Metal Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-3/
Heat-Resistant Undershirt Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/heat-resistant-undershirt-schematic/
Heat Resistant Refined Metal Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-4/
Heavy Assault Rifle Ammo,"1,120G",0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/heavy-assault-rifle-ammo/
Heat Resistant Undershirt,"16,540G",2,No,RARE,Accessory,,https://paldex.gg/items/heat-resistant-undershirt/
Heavy Assault Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-1/
Heat Resistant Refined Metal Armor,"50,020G",35,No,COMMON,Body,,https://paldex.gg/items/heat-resistant-refined-metal-armor/
Heavy Assault Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-2/
Heavy Assault Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-3/
Heavy Assault Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-4/
Heavy Weight Module,"4,010G",1,No,UNCOMMON,Capture item modifier,,https://paldex.gg/items/heavy-weight-module/
Helmet Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/helmet-schematic-1/
Helmet,"6,960G",8,No,COMMON,Head,,https://paldex.gg/items/helmet/
Helzephyr Lux Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/helzephyr-lux-saddle/
Helzephyr Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/helzephyr-saddle/
Heavy Assault Rifle,"2,512,320G",5,No,COMMON,Assault rifles,,https://paldex.gg/items/heavy-assault-rifle/
Herbil's Harness,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/herbil-s-harness/
Herbil Headband,500G,4,No,COMMON,Head,,https://paldex.gg/items/herbil-headband/
Hexolite Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-1/
Herb Roasted Caprity,200G,2.5,Yes,COMMON,Meat dishes,,https://paldex.gg/items/herb-roasted-caprity/
Herb Roasted Lamball,260G,0.5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/herb-roasted-lamball/
Hexolite Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-3/
Hexolite Armor,"272,160G",40,No,COMMON,Body,,https://paldex.gg/items/hexolite-armor/
Hexolite Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-2/
Hexolite Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-4/
Hexolite Helmet Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-1/
Hexolite Helmet Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-2/
Hexolite Helmet Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-4/
Hexolite Quartz,"1,000G",2,Yes,COMMON,Ores,,https://paldex.gg/items/hexolite-quartz/
Hexolite,"3,000G",1,Yes,COMMON,Ingots,,https://paldex.gg/items/hexolite/
High Quality Cloth,"2,640G",1,Yes,UNCOMMON,Processed,,https://paldex.gg/items/high-quality-cloth/
Hexolite Helmet,"189,360G",15,No,COMMON,Head,,https://paldex.gg/items/hexolite-helmet/
High Quality Pal Oil,300G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/high-quality-pal-oil/
High Quality Bait,240G,0.025,Yes,UNCOMMON,Bait,,https://paldex.gg/items/high-quality-bait/
High Quality Recovery Meds,"12,600G",0.2,Yes,RARE,Drugs,,https://paldex.gg/items/high-quality-recovery-meds/
High Grade Medical Supplies,"3,120G",0.2,Yes,RARE,Medicine,,https://paldex.gg/items/high-grade-medical-supplies/
Hexolite Helmet Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-3/
Homing Module,"1,432,580G",1,No,LEGENDARY,Capture item modifier,,https://paldex.gg/items/homing-module/
Honey,300G,0.2,Yes,COMMON,Produce,,https://paldex.gg/items/honey/
Homeward Thundercloud,"2,400G",1,Yes,UNCOMMON,Recall,,https://paldex.gg/items/homeward-thundercloud/
Homing Sphere Launcher,"294,000G",30,No,RARE,Rocket launchers,,https://paldex.gg/items/homing-sphere-launcher/
High Quality Wooden Board,"7,680G",3,Yes,RARE,Processed,,https://paldex.gg/items/high-quality-wooden-board/
Hip Lantern,1G,0,Yes,UNCOMMON,Lamps,,https://paldex.gg/items/hip-lantern/
Horns of Supremacy,290G,7,No,LEGENDARY,Head,,https://paldex.gg/items/horns-of-supremacy/
Horn,200G,1,Yes,COMMON,Pal materials,,https://paldex.gg/items/horn/
Hot Milk,240G,1.5,Yes,COMMON,Meat dishes,,https://paldex.gg/items/hot-milk/
Huge Common Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-common-egg/
Huge Dark Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-dark-egg/
Huge Damp Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-damp-egg/
Huge Electric Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-electric-egg/
Huge Dragon Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-dragon-egg/
Huge Feed Bag,1G,0,Yes,EPIC,Ability unlocks,,https://paldex.gg/items/huge-feed-bag/
Huge Rocky Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-rocky-egg/
Huge Mutated Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-mutated-egg/
Huge Scorching Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-scorching-egg/
Huge Ominous Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-ominous-egg/
Huge Frozen Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-frozen-egg/
Huge Verdant Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-verdant-egg/
Hyper Glider,"332,880G",25,No,EPIC,Glider,,https://paldex.gg/items/hyper-glider/
Hyper Shield,"41,040G",5,No,RARE,Shields,,https://paldex.gg/items/hyper-shield/
Ice Emperor's Baton,"41,880G",2,No,EPIC,Accessory,,https://paldex.gg/items/ice-emperor-s-baton/
Ice Emperor's Baton Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/ice-emperor-s-baton-schematic/
Hyper Grappling Gun,"83,760G",1,No,EPIC,Grappling guns,,https://paldex.gg/items/hyper-grappling-gun/
Ice Awakening Crystal,"120,000G",1,Yes,EPIC,Awakening,,https://paldex.gg/items/ice-awakening-crystal/
Ice Grenade,"1,020G",0.1,Yes,COMMON,Thrown,,https://paldex.gg/items/ice-grenade/
Hyper Sphere,"1,350G",0.1,Yes,UNCOMMON,Spheres,,https://paldex.gg/items/hyper-sphere/
Ice Organ,300G,0.5,Yes,COMMON,Pal materials,,https://paldex.gg/items/ice-organ/
Ice Skill Fruit: Absolute Frost,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-absolute-frost/
Ice Radiant Gem,"1,000G",1,Yes,RARE,Pal materials,,https://paldex.gg/items/ice-radiant-gem/
Ice Skill Fruit: Blizzard Spike,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-blizzard-spike/
Ice Kingpaca Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/ice-kingpaca-bounty-token/
Ice Skill Fruit: Diamond Rain,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-diamond-rain/
Ice Skill Fruit: Iceberg,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-iceberg/
Ice Skill Fruit: Freeze Wall,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-freeze-wall/
Ice Skill Fruit: Crystal Breath,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-crystal-breath/
Ice Skill Fruit: Ice Missile,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-ice-missile/
Ice Skill Fruit: Icicle Cutter,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-icicle-cutter/
Ice Skill Fruit: Icicle Bullet,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-icicle-bullet/
Ice Skill Fruit: Icicle Line,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-icicle-line/
Implant: Artisan,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-artisan/
Implant: Ace Swimmer,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-ace-swimmer/
Ice Support Whistle Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ice-support-whistle-schematic/
Icelyn Hat,"1,000G",4,No,COMMON,Head,,https://paldex.gg/items/icelyn-hat/
Ice Support Whistle,"18,360G",2,No,RARE,Accessory,,https://paldex.gg/items/ice-support-whistle/
Implant: Brave,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-brave/
Implant: Burly Body,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-burly-body/
Implant: Demon God,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-demon-god/
Implant: Dainty Eater,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-dainty-eater/
Implant: Diamond Body,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-diamond-body/
Implant: Ferocious,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-ferocious/
Implant: Diet Lover,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-diet-lover/
Implant: Fit as a Fiddle,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-fit-as-a-fiddle/
Implant: Eternal Engine,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-eternal-engine/
Implant: Fine Furs,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-fine-furs/
Implant: Healing Coach,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-healing-coach/
Implant: Hard Skin,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-hard-skin/
Implant: Impatient,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-impatient/
Implant: Infinite Stamina,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-infinite-stamina/
Implant: Heart of the Immovable King,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-heart-of-the-immovable-king/
Implant: Insomnia,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-insomnia/
Implant: Logging Foreman,1G,0,Yes,RARE,Passive items,,https://paldex.gg/items/implant-logging-foreman/
Implant: Mercy Hit,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-mercy-hit/
Implant: Mine Foreman,1G,0,Yes,RARE,Passive items,,https://paldex.gg/items/implant-mine-foreman/
Implant: Mastery of Fasting,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-mastery-of-fasting/
Implant: Nimble,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-nimble/
Implant: Motivational Leader,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-motivational-leader/
Implant: Philanthropist,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-philanthropist/
Implant: Musclehead,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-musclehead/
Implant: Noble,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-noble/
Implant: Positive Thinker,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-positive-thinker/
Implant: Reload Master,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-reload-master/
Implant: Runner,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-runner/
Implant: Serious,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-serious/
Implant: Serenity,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-serenity/
Implant: Remarkable Craftsmanship,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-remarkable-craftsmanship/
Implant: Sleek Stroke,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-sleek-stroke/
Implant: Swift,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-swift/
Implant: Stronghold Strategist,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-stronghold-strategist/
Implant: Vanguard,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-vanguard/
Implant: Wellness Watcher,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-wellness-watcher/
Ingot,240G,5,Yes,COMMON,Ingots,,https://paldex.gg/items/ingot/
Innovative Technical Manual,10G,0,Yes,RARE,Tech manuals,,https://paldex.gg/items/innovative-technical-manual/
Implant: Work Slave,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-work-slave/
Implant: Workaholic,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-workaholic/
Intermediate Fishing Rod (Croajiro) Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/intermediate-fishing-rod-croajiro-schematic/
Intermediate Fishing Rod (Cattiva),"5,690G",5,No,UNCOMMON,Fishing rods,,https://paldex.gg/items/intermediate-fishing-rod-cattiva/
Incendiary Grenade,"1,020G",0.1,Yes,COMMON,Thrown,,https://paldex.gg/items/incendiary-grenade/
Intermediate Fishing Rod (Croajiro),"35,380G",5,No,RARE,Fishing rods,,https://paldex.gg/items/intermediate-fishing-rod-croajiro/
Islander's Tool Belt,"58,620G",2,No,EPIC,Accessory,,https://paldex.gg/items/islander-s-tool-belt/
Jam-Filled Bun,420G,0.3,Yes,COMMON,Veggie dishes,,https://paldex.gg/items/jam-filled-bun/
Jelliette's Jiggly Jelly,"1,320G",1,Yes,UNCOMMON,Fish dishes,,https://paldex.gg/items/jelliette-s-jiggly-jelly/
Jellroy's Jolly Jelly,720G,1,Yes,UNCOMMON,Fish dishes,,https://paldex.gg/items/jellroy-s-jolly-jelly/
Jellroy Bell Flesh,250G,5,Yes,UNCOMMON,Raw meat,,https://paldex.gg/items/jellroy-bell-flesh/
Jelliette Bell Flesh,250G,5,Yes,UNCOMMON,Raw meat,,https://paldex.gg/items/jelliette-bell-flesh/
Islander's Tool Belt Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/islander-s-tool-belt-schematic/
Jelliette Hat,500G,4,No,COMMON,Head,,https://paldex.gg/items/jelliette-hat/
Jetragon's Missile Launcher,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/jetragon-s-missile-launcher/
Jetragon Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/jetragon-bounty-token/
Jetragon's Talisman Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/jetragon-s-talisman-schematic/
Jolthog's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/jolthog-s-gloves/
Jetragon's Talisman,"47,280G",2,No,EPIC,Accessory,,https://paldex.gg/items/jetragon-s-talisman/
Jormuntide Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/jormuntide-bounty-token/
Jolthog Cryst's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/jolthog-cryst-s-gloves/
Jormuntide Ignis Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/jormuntide-ignis-saddle/
Katana Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/katana-schematic-1/
Jormuntide Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/jormuntide-saddle/
Katana Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/katana-schematic-3/
Katana,"51,020G",10,No,COMMON,Melee,,https://paldex.gg/items/katana/
Katana Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/katana-schematic-2/
Katress Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/katress-bounty-token/
Katress Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/katress-cap/
Katana Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/katana-schematic-4/
Katress Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/katress-cap-schematic-1/
Katress Hair,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/katress-hair/
Katress Ring,"34,080G",2,No,EPIC,Accessory,,https://paldex.gg/items/katress-ring/
Katress Ring Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/katress-ring-schematic/
Killamari Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/killamari-cap-schematic-1/
Killamari's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/killamari-s-gloves/
Killamari Tentacle,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/killamari-tentacle/
Killamari Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/killamari-cap/
Killamari Primo's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/killamari-primo-s-gloves/
Kingpaca Cryst Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/kingpaca-cryst-saddle/
Kingpaca Bounty Token,1G,0,Yes,COMMON,Boss rewards,,https://paldex.gg/items/kingpaca-bounty-token/
Kingpaca Headband,500G,4,No,COMMON,Head,,https://paldex.gg/items/kingpaca-headband/
Kingpaca Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/kingpaca-saddle/
Kitsun Noct Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/kitsun-noct-bounty-token/
Kinship Peach,"30,000G",1,Yes,EPIC,Friendship,,https://paldex.gg/items/kinship-peach/
Kitsun Noct Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/kitsun-noct-saddle/
Knocklem Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/knocklem-bounty-token/
Kuprok Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/kuprok-bounty-token/
Kitsun Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/kitsun-saddle/
Kuprok Cryst Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/kuprok-cryst-bounty-token/
Lamball Helm,580G,4,No,COMMON,Head,,https://paldex.gg/items/lamball-helm/
Laboratory Desk Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/laboratory-desk-schematic/
Lamball Kebab,140G,1,Yes,COMMON,Meat dishes,,https://paldex.gg/items/lamball-kebab/
Laboratory Chair Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/laboratory-chair-schematic/
Large Dark Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-dark-egg/
Lamball Mutton,120G,1,Yes,COMMON,Raw meat,,https://paldex.gg/items/lamball-mutton/
Large Damp Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-damp-egg/
Large Common Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-common-egg/
Large Dragon Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-dragon-egg/
Large Pal Soul,10G,0.2,Yes,EPIC,Pal materials,,https://paldex.gg/items/large-pal-soul/
Large Feed Bag,1G,0,Yes,RARE,Ability unlocks,,https://paldex.gg/items/large-feed-bag/
Large Electric Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-electric-egg/
Large Mutated Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-mutated-egg/
Large Frozen Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-frozen-egg/
Large Ominous Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-ominous-egg/
Large Pouch,1G,0,Yes,RARE,Bag upgrades,,https://paldex.gg/items/large-pouch/
Large Rocky Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-rocky-egg/
Large Verdant Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-verdant-egg/
Laser Gatling Cartridge,110G,0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/laser-gatling-cartridge/
Laser Gatling Gun Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-2/
Large Scorching Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-scorching-egg/
Laser Gatling Gun Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-1/
Laser Gatling Gun Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-3/
Laser Gatling Gun Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-4/
Laser Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-1/
Laser Gatling Gun,"1,006,160G",50,No,COMMON,Gatling guns,,https://paldex.gg/items/laser-gatling-gun/
Laser Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-4/
Laser Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-2/
Laser Rifle,"290,120G",18,No,COMMON,Assault rifles,,https://paldex.gg/items/laser-rifle/
Laser Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-3/
Laser Sword Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/laser-sword-schematic-1/
Laser Sword Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/laser-sword-schematic-3/
Laser Sword,"1,443,860G",10,No,COMMON,Melee,,https://paldex.gg/items/laser-sword/
Laser Sword Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/laser-sword-schematic-2/
Leather,200G,2,Yes,COMMON,Pal materials,,https://paldex.gg/items/leather/
Leezpunk Crest,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/leezpunk-crest/
Laser Sword Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/laser-sword-schematic-4/
Leezpunk Hood Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/leezpunk-hood-schematic-1/
Leezpunk Hood,"3,000G",4,No,COMMON,Head,,https://paldex.gg/items/leezpunk-hood/
Legendary Sphere,"5,570G",0.1,Yes,RARE,Spheres,,https://paldex.gg/items/legendary-sphere/
Legendary Meowmere,"15,050G",22,No,LEGENDARY,Melee,,https://paldex.gg/items/legendary-meowmere/
Lettuce Seeds,40G,0.05,Yes,COMMON,Pal materials,,https://paldex.gg/items/lettuce-seeds/
Lettuce,80G,1,Yes,COMMON,Produce,,https://paldex.gg/items/lettuce/
Life Fruit,10G,1,Yes,LEGENDARY,Talent boosters,,https://paldex.gg/items/life-fruit/
Life Lotus (L),"30,000G",0.1,Yes,EPIC,Pal materials,,https://paldex.gg/items/life-lotus-l/
Life Pendant,"16,500G",2,No,RARE,Accessory,,https://paldex.gg/items/life-pendant/
Life Lotus (S),"20,000G",0.1,Yes,RARE,Pal materials,,https://paldex.gg/items/life-lotus-s/
Life Pendant Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/life-pendant-schematic/
Lightweight Ancient Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-1/
Lightweight Ancient Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-2/
Lightweight Ancient Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-3/
Lifmunk's Submachine Gun,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/lifmunk-s-submachine-gun/
Lightweight Ancient Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-4/
Lightweight Ancient Armor,"2,751,100G",35,No,COMMON,Body,,https://paldex.gg/items/lightweight-ancient-armor/
Lightweight Hexolite Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-1/
Lightweight Hexolite Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-2/
Lightweight Hexolite Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-3/
Lightweight Hexolite Armor,"460,800G",35,No,COMMON,Body,,https://paldex.gg/items/lightweight-hexolite-armor/
Lightweight Plasteel Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/lightweight-plasteel-armor-schematic-2/
Lightweight Plasteel Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lightweight-plasteel-armor-schematic-3/
Lightweight Plasteel Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/lightweight-plasteel-armor-schematic-1/
Lightweight Plasteel Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/lightweight-plasteel-armor-schematic-4/
