name,price_raw,weight_raw,stackable_raw,rarity_raw,category_raw,subcategory_raw,url
Heat Resistant Plasteel Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/heat-resistant-plasteel-armor-schematic-3/
Heat Resistant Plasteel Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/heat-resistant-plasteel-armor-schematic-4/
Heat Resistant Plasteel Armor,"158,760G",35,No,COMMON,Body,,https://paldex.gg/items/heat-resistant-plasteel-armor/
Heat Resistant Refined Metal Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-2/
Heat Resistant Refined Metal Armor,"50,020G",35,No,COMMON,Body,,https://paldex.gg/items/heat-resistant-refined-metal-armor/
Heat Resistant Refined Metal Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-3/
Heat Resistant Refined Metal Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-1/
Heat Resistant Refined Metal Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/heat-resistant-refined-metal-armor-schematic-4/
Heat-Resistant Undershirt Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/heat-resistant-undershirt-schematic/
Heavy Assault Rifle Ammo,"1,120G",0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/heavy-assault-rifle-ammo/
Heavy Assault Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-3/
Heavy Assault Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-4/
Heavy Assault Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-1/
Heat Resistant Undershirt,"16,540G",2,No,RARE,Accessory,,https://paldex.gg/items/heat-resistant-undershirt/
Heavy Assault Rifle,"2,512,320G",5,No,COMMON,Assault rifles,,https://paldex.gg/items/heavy-assault-rifle/
Heavy Assault Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/heavy-assault-rifle-schematic-2/
Heavy Weight Module,"4,010G",1,No,UNCOMMON,Capture item modifier,,https://paldex.gg/items/heavy-weight-module/
Helmet Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/helmet-schematic-1/
Helzephyr Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/helzephyr-saddle/
Helmet,"6,960G",8,No,COMMON,Head,,https://paldex.gg/items/helmet/
Helzephyr Lux Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/helzephyr-lux-saddle/
Herb Roasted Lamball,260G,0.5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/herb-roasted-lamball/
Herbil's Harness,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/herbil-s-harness/
Herb Roasted Caprity,200G,2.5,Yes,COMMON,Meat dishes,,https://paldex.gg/items/herb-roasted-caprity/
Hexolite Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-1/
Hexolite Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-3/
Hexolite Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-2/
Herbil Headband,500G,4,No,COMMON,Head,,https://paldex.gg/items/herbil-headband/
Hexolite Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/hexolite-armor-schematic-4/
Hexolite Helmet Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-3/
Hexolite Helmet Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-2/
Hexolite Helmet Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-1/
Hexolite Helmet Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/hexolite-helmet-schematic-4/
Hexolite Helmet,"189,360G",15,No,COMMON,Head,,https://paldex.gg/items/hexolite-helmet/
Hexolite Armor,"272,160G",40,No,COMMON,Body,,https://paldex.gg/items/hexolite-armor/
Hexolite,"3,000G",1,Yes,COMMON,Ingots,,https://paldex.gg/items/hexolite/
High Grade Medical Supplies,"3,120G",0.2,Yes,RARE,Medicine,,https://paldex.gg/items/high-grade-medical-supplies/
Hexolite Quartz,"1,000G",2,Yes,COMMON,Ores,,https://paldex.gg/items/hexolite-quartz/
High Quality Cloth,"2,640G",1,Yes,UNCOMMON,Processed,,https://paldex.gg/items/high-quality-cloth/
High Quality Bait,240G,0.025,Yes,UNCOMMON,Bait,,https://paldex.gg/items/high-quality-bait/
High Quality Recovery Meds,"12,600G",0.2,Yes,RARE,Drugs,,https://paldex.gg/items/high-quality-recovery-meds/
High Quality Wooden Board,"7,680G",3,Yes,RARE,Processed,,https://paldex.gg/items/high-quality-wooden-board/
Hip Lantern,1G,0,Yes,UNCOMMON,Lamps,,https://paldex.gg/items/hip-lantern/
High Quality Pal Oil,300G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/high-quality-pal-oil/
Homing Module,"1,432,580G",1,No,LEGENDARY,Capture item modifier,,https://paldex.gg/items/homing-module/
Homeward Thundercloud,"2,400G",1,Yes,UNCOMMON,Recall,,https://paldex.gg/items/homeward-thundercloud/
Honey,300G,0.2,Yes,COMMON,Produce,,https://paldex.gg/items/honey/
Homing Sphere Launcher,"294,000G",30,No,RARE,Rocket launchers,,https://paldex.gg/items/homing-sphere-launcher/
Horn,200G,1,Yes,COMMON,Pal materials,,https://paldex.gg/items/horn/
Huge Common Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-common-egg/
Hot Milk,240G,1.5,Yes,COMMON,Meat dishes,,https://paldex.gg/items/hot-milk/
Huge Damp Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-damp-egg/
Huge Feed Bag,1G,0,Yes,EPIC,Ability unlocks,,https://paldex.gg/items/huge-feed-bag/
Huge Dark Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-dark-egg/
Horns of Supremacy,290G,7,No,LEGENDARY,Head,,https://paldex.gg/items/horns-of-supremacy/
Huge Dragon Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-dragon-egg/
Huge Electric Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-electric-egg/
Huge Frozen Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-frozen-egg/
Huge Mutated Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-mutated-egg/
Huge Scorching Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-scorching-egg/
Huge Ominous Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-ominous-egg/
Huge Verdant Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-verdant-egg/
Hyper Glider,"332,880G",25,No,EPIC,Glider,,https://paldex.gg/items/hyper-glider/
Hyper Shield,"41,040G",5,No,RARE,Shields,,https://paldex.gg/items/hyper-shield/
Hyper Sphere,"1,350G",0.1,Yes,UNCOMMON,Spheres,,https://paldex.gg/items/hyper-sphere/
Ice Emperor's Baton Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/ice-emperor-s-baton-schematic/
Huge Rocky Egg,10G,50,No,LEGENDARY,Pal eggs,,https://paldex.gg/items/huge-rocky-egg/
Hyper Grappling Gun,"83,760G",1,No,EPIC,Grappling guns,,https://paldex.gg/items/hyper-grappling-gun/
Ice Emperor's Baton,"41,880G",2,No,EPIC,Accessory,,https://paldex.gg/items/ice-emperor-s-baton/
Ice Kingpaca Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/ice-kingpaca-bounty-token/
Ice Grenade,"1,020G",0.1,Yes,COMMON,Thrown,,https://paldex.gg/items/ice-grenade/
Ice Awakening Crystal,"120,000G",1,Yes,EPIC,Awakening,,https://paldex.gg/items/ice-awakening-crystal/
Ice Radiant Gem,"1,000G",1,Yes,RARE,Pal materials,,https://paldex.gg/items/ice-radiant-gem/
Ice Skill Fruit: Blizzard Spike,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-blizzard-spike/
Ice Skill Fruit: Absolute Frost,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-absolute-frost/
Ice Skill Fruit: Diamond Rain,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-diamond-rain/
Ice Organ,300G,0.5,Yes,COMMON,Pal materials,,https://paldex.gg/items/ice-organ/
Ice Skill Fruit: Crystal Breath,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-crystal-breath/
Ice Skill Fruit: Freeze Wall,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-freeze-wall/
Ice Skill Fruit: Iceberg,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-iceberg/
Ice Skill Fruit: Icicle Line,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-icicle-line/
Ice Support Whistle Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/ice-support-whistle-schematic/
Ice Skill Fruit: Ice Missile,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-ice-missile/
Ice Skill Fruit: Icicle Bullet,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-icicle-bullet/
Ice Support Whistle,"18,360G",2,No,RARE,Accessory,,https://paldex.gg/items/ice-support-whistle/
Implant: Artisan,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-artisan/
Implant: Brave,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-brave/
Icelyn Hat,"1,000G",4,No,COMMON,Head,,https://paldex.gg/items/icelyn-hat/
Implant: Ace Swimmer,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-ace-swimmer/
Ice Skill Fruit: Icicle Cutter,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/ice-skill-fruit-icicle-cutter/
Implant: Burly Body,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-burly-body/
Implant: Demon God,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-demon-god/
Implant: Diamond Body,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-diamond-body/
Implant: Diet Lover,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-diet-lover/
Implant: Ferocious,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-ferocious/
Implant: Dainty Eater,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-dainty-eater/
Implant: Fine Furs,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-fine-furs/
Implant: Hard Skin,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-hard-skin/
Implant: Heart of the Immovable King,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-heart-of-the-immovable-king/
Implant: Healing Coach,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-healing-coach/
Implant: Impatient,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-impatient/
Implant: Eternal Engine,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-eternal-engine/
Implant: Fit as a Fiddle,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-fit-as-a-fiddle/
Implant: Insomnia,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-insomnia/
Implant: Logging Foreman,1G,0,Yes,RARE,Passive items,,https://paldex.gg/items/implant-logging-foreman/
Implant: Infinite Stamina,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-infinite-stamina/
Implant: Mastery of Fasting,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-mastery-of-fasting/
Implant: Mine Foreman,1G,0,Yes,RARE,Passive items,,https://paldex.gg/items/implant-mine-foreman/
Implant: Motivational Leader,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-motivational-leader/
Implant: Noble,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-noble/
Implant: Mercy Hit,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-mercy-hit/
Implant: Philanthropist,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-philanthropist/
Implant: Musclehead,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-musclehead/
Implant: Nimble,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-nimble/
Implant: Reload Master,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-reload-master/
Implant: Runner,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-runner/
Implant: Positive Thinker,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-positive-thinker/
Implant: Serious,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-serious/
Implant: Serenity,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-serenity/
Implant: Remarkable Craftsmanship,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-remarkable-craftsmanship/
Implant: Stronghold Strategist,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-stronghold-strategist/
Implant: Swift,1G,0,Yes,LEGENDARY,Passive items,,https://paldex.gg/items/implant-swift/
Implant: Wellness Watcher,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-wellness-watcher/
Implant: Vanguard,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-vanguard/
Implant: Sleek Stroke,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-sleek-stroke/
Implant: Workaholic,1G,0,Yes,EPIC,Passive items,,https://paldex.gg/items/implant-workaholic/
Ingot,240G,5,Yes,COMMON,Ingots,,https://paldex.gg/items/ingot/
Implant: Work Slave,1G,0,Yes,UNCOMMON,Passive items,,https://paldex.gg/items/implant-work-slave/
Innovative Technical Manual,10G,0,Yes,RARE,Tech manuals,,https://paldex.gg/items/innovative-technical-manual/
Intermediate Fishing Rod (Cattiva),"5,690G",5,No,UNCOMMON,Fishing rods,,https://paldex.gg/items/intermediate-fishing-rod-cattiva/
Intermediate Fishing Rod (Croajiro) Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/intermediate-fishing-rod-croajiro-schematic/
Incendiary Grenade,"1,020G",0.1,Yes,COMMON,Thrown,,https://paldex.gg/items/incendiary-grenade/
Jam-Filled Bun,420G,0.3,Yes,COMMON,Veggie dishes,,https://paldex.gg/items/jam-filled-bun/
Intermediate Fishing Rod (Croajiro),"35,380G",5,No,RARE,Fishing rods,,https://paldex.gg/items/intermediate-fishing-rod-croajiro/
Islander's Tool Belt,"58,620G",2,No,EPIC,Accessory,,https://paldex.gg/items/islander-s-tool-belt/
Jelliette Bell Flesh,250G,5,Yes,UNCOMMON,Raw meat,,https://paldex.gg/items/jelliette-bell-flesh/
Jelliette's Jiggly Jelly,"1,320G",1,Yes,UNCOMMON,Fish dishes,,https://paldex.gg/items/jelliette-s-jiggly-jelly/
Jellroy Bell Flesh,250G,5,Yes,UNCOMMON,Raw meat,,https://paldex.gg/items/jellroy-bell-flesh/
Jelliette Hat,500G,4,No,COMMON,Head,,https://paldex.gg/items/jelliette-hat/
Jellroy's Jolly Jelly,720G,1,Yes,UNCOMMON,Fish dishes,,https://paldex.gg/items/jellroy-s-jolly-jelly/
Islander's Tool Belt Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/islander-s-tool-belt-schematic/
Jetragon Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/jetragon-bounty-token/
Jetragon's Missile Launcher,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/jetragon-s-missile-launcher/
Jetragon's Talisman,"47,280G",2,No,EPIC,Accessory,,https://paldex.gg/items/jetragon-s-talisman/
Jetragon's Talisman Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/jetragon-s-talisman-schematic/
Jormuntide Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/jormuntide-bounty-token/
Jolthog Cryst's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/jolthog-cryst-s-gloves/
Katana Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/katana-schematic-1/
Jormuntide Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/jormuntide-saddle/
Katana Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/katana-schematic-2/
Jormuntide Ignis Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/jormuntide-ignis-saddle/
Jolthog's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/jolthog-s-gloves/
Katana Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/katana-schematic-3/
Katana Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/katana-schematic-4/
Katana,"51,020G",10,No,COMMON,Melee,,https://paldex.gg/items/katana/
Katress Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/katress-bounty-token/
Katress Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/katress-cap-schematic-1/
Katress Hair,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/katress-hair/
Katress Ring Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/katress-ring-schematic/
Katress Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/katress-cap/
Killamari Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/killamari-cap-schematic-1/
Katress Ring,"34,080G",2,No,EPIC,Accessory,,https://paldex.gg/items/katress-ring/
Killamari Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/killamari-cap/
Killamari Primo's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/killamari-primo-s-gloves/
Killamari Tentacle,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/killamari-tentacle/
Killamari's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/killamari-s-gloves/
Kingpaca Headband,500G,4,No,COMMON,Head,,https://paldex.gg/items/kingpaca-headband/
Kingpaca Cryst Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/kingpaca-cryst-saddle/
Kingpaca Bounty Token,1G,0,Yes,COMMON,Boss rewards,,https://paldex.gg/items/kingpaca-bounty-token/
Kingpaca Saddle,â,0,Yes,UNCOMMON,Pal gear,,https://paldex.gg/items/kingpaca-saddle/
Kitsun Noct Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/kitsun-noct-bounty-token/
Kitsun Noct Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/kitsun-noct-saddle/
Kuprok Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/kuprok-bounty-token/
Kinship Peach,"30,000G",1,Yes,EPIC,Friendship,,https://paldex.gg/items/kinship-peach/
Kuprok Cryst Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/kuprok-cryst-bounty-token/
Kitsun Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/kitsun-saddle/
Knocklem Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/knocklem-bounty-token/
Laboratory Chair Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/laboratory-chair-schematic/
Laboratory Desk Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/laboratory-desk-schematic/
Lamball Mutton,120G,1,Yes,COMMON,Raw meat,,https://paldex.gg/items/lamball-mutton/
Lamball Helm,580G,4,No,COMMON,Head,,https://paldex.gg/items/lamball-helm/
Large Damp Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-damp-egg/
Large Dark Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-dark-egg/
Large Common Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-common-egg/
Large Electric Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-electric-egg/
Lamball Kebab,140G,1,Yes,COMMON,Meat dishes,,https://paldex.gg/items/lamball-kebab/
Large Feed Bag,1G,0,Yes,RARE,Ability unlocks,,https://paldex.gg/items/large-feed-bag/
Large Dragon Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-dragon-egg/
Large Frozen Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-frozen-egg/
Large Mutated Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-mutated-egg/
Large Rocky Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-rocky-egg/
Large Pal Soul,10G,0.2,Yes,EPIC,Pal materials,,https://paldex.gg/items/large-pal-soul/
Large Scorching Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-scorching-egg/
Large Pouch,1G,0,Yes,RARE,Bag upgrades,,https://paldex.gg/items/large-pouch/
Large Verdant Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-verdant-egg/
Laser Gatling Cartridge,110G,0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/laser-gatling-cartridge/
Laser Gatling Gun Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-1/
Laser Gatling Gun Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-3/
Laser Gatling Gun Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-2/
Large Ominous Egg,10G,25,No,RARE,Pal eggs,,https://paldex.gg/items/large-ominous-egg/
Laser Rifle Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-1/
Laser Rifle Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-2/
Laser Rifle Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-3/
Laser Gatling Gun Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/laser-gatling-gun-schematic-4/
Laser Gatling Gun,"1,006,160G",50,No,COMMON,Gatling guns,,https://paldex.gg/items/laser-gatling-gun/
Laser Sword Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/laser-sword-schematic-2/
Laser Sword Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/laser-sword-schematic-3/
Laser Rifle,"290,120G",18,No,COMMON,Assault rifles,,https://paldex.gg/items/laser-rifle/
Laser Sword Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/laser-sword-schematic-1/
Laser Rifle Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/laser-rifle-schematic-4/
Laser Sword Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/laser-sword-schematic-4/
Laser Sword,"1,443,860G",10,No,COMMON,Melee,,https://paldex.gg/items/laser-sword/
Leezpunk Hood Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/leezpunk-hood-schematic-1/
Leather,200G,2,Yes,COMMON,Pal materials,,https://paldex.gg/items/leather/
Legendary Meowmere,"15,050G",22,No,LEGENDARY,Melee,,https://paldex.gg/items/legendary-meowmere/
Leezpunk Crest,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/leezpunk-crest/
Lettuce,80G,1,Yes,COMMON,Produce,,https://paldex.gg/items/lettuce/
Legendary Sphere,"5,570G",0.1,Yes,RARE,Spheres,,https://paldex.gg/items/legendary-sphere/
Life Fruit,10G,1,Yes,LEGENDARY,Talent boosters,,https://paldex.gg/items/life-fruit/
Life Lotus (L),"30,000G",0.1,Yes,EPIC,Pal materials,,https://paldex.gg/items/life-lotus-l/
Lettuce Seeds,40G,0.05,Yes,COMMON,Pal materials,,https://paldex.gg/items/lettuce-seeds/
Life Lotus (S),"20,000G",0.1,Yes,RARE,Pal materials,,https://paldex.gg/items/life-lotus-s/
Leezpunk Hood,"3,000G",4,No,COMMON,Head,,https://paldex.gg/items/leezpunk-hood/
Life Pendant Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/life-pendant-schematic/
Lifmunk's Submachine Gun,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/lifmunk-s-submachine-gun/
Life Pendant,"16,500G",2,No,RARE,Accessory,,https://paldex.gg/items/life-pendant/
Lightweight Ancient Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-1/
Lightweight Hexolite Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-2/
Lightweight Ancient Armor,"2,751,100G",35,No,COMMON,Body,,https://paldex.gg/items/lightweight-ancient-armor/
Lightweight Ancient Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-2/
Lightweight Hexolite Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-1/
Lightweight Ancient Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-4/
Lightweight Ancient Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lightweight-ancient-armor-schematic-3/
Lightweight Hexolite Armor Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-3/
Lightweight Hexolite Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/lightweight-hexolite-armor-schematic-4/
Lightweight Plasteel Armor Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/lightweight-plasteel-armor-schematic-2/
Lightweight Hexolite Armor,"460,800G",35,No,COMMON,Body,,https://paldex.gg/items/lightweight-hexolite-armor/
Lightweight Plasteel Armor Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/lightweight-plasteel-armor-schematic-1/
Lily Hat,"10,000G",7,No,LEGENDARY,Head,,https://paldex.gg/items/lily-hat/
